Otu000001,Otu000002,Otu000003,Otu000004,Otu000005,Otu000006,Otu000007,Otu000008,Otu000009,Otu000011,Otu000012,Otu000013,Otu000015,Otu000016,Otu000017,Otu000018,Otu000019,Otu000020,Otu000022,Otu000023,Otu000025,Otu000026,Otu000027,Otu000030,Otu000031,Otu000033,Otu000035,Otu000036,Otu000038,Otu000039,Otu000040,Otu000041,Otu000042,Otu000043,Otu000045,Otu000046,Otu000047,Otu000048,Otu000049,Otu000050,Otu000051,Otu000055,Otu000057,Otu000062,Otu000063,Otu000064,Otu000066,Otu000067,Otu000069,Otu000074,Otu000079,Otu000080,Otu000081,Otu000082,Otu000083,Otu000084,Otu000090,Otu000091,Otu000093,Otu000095,Otu000096,Otu000097,Otu000098,Otu000099,Otu000102,Otu000104,Otu000105,Otu000107,Otu000108,Otu000109,Otu000110,Otu000111,Otu000112,Otu000117,Otu000123,Otu000126,Otu000127,Otu000131,Otu000132,Otu000133,Otu000134,Otu000135,Otu000136,Otu000138,Otu000140,Otu000142,Otu000143,Otu000145,Otu000147,Otu000150,Otu000151,Otu000152,Otu000156,Otu000162,Otu000163,Otu000165,Otu000166,Otu000170,Otu000171,Otu000172,Otu000174,Otu000175,Otu000176,Otu000177,Otu000179,Otu000187,Otu000188,Otu000190,Otu000191,Otu000193,Otu000194,Otu000198,Otu000199,Otu000203,Otu000206,Otu000208,Otu000216,Otu000217,Otu000224,Otu000226,Otu000227,Otu000232,Otu000237,Otu000241,Otu000245,Otu000248,Otu000258,Otu000259,Otu000260,Otu000261,Otu000263,Otu000264,Otu000267,Otu000270,Otu000272,Otu000277,Otu000278,Otu000279,Otu000281,Otu000286,Otu000291,Otu000294,Otu000297,Otu000298,Otu000299,Otu000310,Otu000314,Otu000317,Otu000318,Otu000319,Otu000322,Otu000324,Otu000328,Otu000331,Otu000349,Otu000355,Otu000356,Otu000367,Otu000371,Otu000372,Otu000373,Otu000374,Otu000378,Otu000380,Otu000383,Otu000393,Otu000394,Otu000395,Otu000400,Otu000410,Otu000415,Otu000419,Otu000434,Otu000447,Otu000450,Otu000451,Otu000461,Otu000464,Otu000465,Otu000470,Otu000478,Otu000496,Otu000498,Otu000499,Otu000501,Otu000503,Otu000505,Otu000512,Otu000519,Otu000522,Otu000531,Otu000550,Otu000555,Otu000569,Otu000576,Otu000577,Otu000578,Otu000587,Otu000588,Otu000589,Otu000591,Otu000594,Otu000602,Otu000603,Otu000607,Otu000616,Otu000618,Otu000620,Otu000624,Otu000642,Otu000643,Otu000650,Otu000654,Otu000656,Otu000663,Otu000668,Otu000671,Otu000672,Otu000685,Otu000687,Otu000693,Otu000702,Otu000711,Otu000714,Otu000720,Otu000730,Otu000749,Otu000751,Otu000772,Otu000774,Otu000777,Otu000781,Otu000789,Otu000795,Otu000800,Otu000802,Otu000803,Otu000804,Otu000806,Otu000808,Otu000827,Otu000829,Otu000830,Otu000843,Otu000862,Otu000867,Otu000877,Otu000886,Otu000889,Otu000913,Otu000915,Otu000921,Otu000925,Otu000929,Otu000953,Otu000967,Otu000972,Otu000976,Otu000978,Otu001001,Otu001002,Otu001020,Otu001030,Otu001031,Otu001036,Otu001047,Otu001076,Otu001078,Otu001084,Otu001087,Otu001096,Otu001131,Otu001157,Otu001158,Otu001160,Otu001164,Otu001181,Otu001190,Otu001204,Otu001225,Otu001239,Otu001256,Otu001293,Otu001307,Otu001312,Otu001324,Otu001334,Otu001351,Otu001375,Otu001447,Otu001522
sample_2003650,0.0450266066311912,0.0346568426797653,0.0354072861236185,0.0289261836539773,0.0324055123482058,0.0878018829308228,0.0289944057852367,0.012552872151726,0.013439759858098,0.0282439623413835,0.0740210124164279,0.0237413016782644,0.000204666393778142,0.025992632009824,0.0665848001091554,0.0520534861509074,0.0323372902169464,0.00573065902578797,0.0240141902033019,0.0080502114886069,0,0.0150770910083231,0.00709510165097558,0.0386137262928094,0.0297448492290899,0.00272888525037522,0.00996043116386956,0.000204666393778142,0.00634465820712239,0.0110519852640196,0.0783190066857689,6.82221312593805e-05,0.0156228680583981,0,0.00375221721926593,0.000136444262518761,0.00675399099467867,0.00477554918815664,0.00272888525037522,0.00170555328148451,0.00416155000682221,0,0,0.00429799426934097,0.00484377131941602,0,0.000341110656296903,0.0140537590394324,0,0.00184199754400327,0.00300177377541274,0.00136444262518761,0.00402510574430345,0.000136444262518761,0.0113248737890572,0.000750443443853186,0,0,0,0.00566243689452858,0,0.000204666393778142,0.00347932869422841,0,0.00354755082548779,0,0,0,0,6.82221312593805e-05,0,0,0.000204666393778142,0.000341110656296903,6.82221312593805e-05,0.00204666393778142,0,0,0.0024559967253377,0.000818665575112567,0,0,0,0.000341110656296903,0.000204666393778142,0.000750443443853186,0.00402510574430345,0.000818665575112567,6.82221312593805e-05,0.000818665575112567,0.000204666393778142,0,0,0.000272888525037522,0,0,0.000818665575112567,0.000204666393778142,0,0,0.00163733115022513,0,0.000750443443853186,0.000545777050075044,0.00129622049392823,0,0,0.000341110656296903,0,0,0,6.82221312593805e-05,0.00798198935734752,0.000341110656296903,0,0,0.000136444262518761,0,0,0,0,6.82221312593805e-05,0,0,0.00832310001364443,0,0,0,0,0,0,6.82221312593805e-05,0,0,0,0,0,0,6.82221312593805e-05,0,0,0,0,0,0.000272888525037522,0,6.82221312593805e-05,0,0,0,0.000136444262518761,0.000204666393778142,6.82221312593805e-05,0,0,0,0.000136444262518761,0,0,0,0.000204666393778142,0.000204666393778142,6.82221312593805e-05,0,0,0,0.000341110656296903,0.000136444262518761,0,0.000272888525037522,0,0,6.82221312593805e-05,0,6.82221312593805e-05,0,0.000136444262518761,0,0,0,0,0,0,0,6.82221312593805e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000204666393778142,0,0,0.000136444262518761,0,0,0,0,0,6.82221312593805e-05,0,0.000272888525037522,0,0,0,0,0,0,0,0,0,0,0,0,6.82221312593805e-05,0,0.000136444262518761,0,0,6.82221312593805e-05,0,6.82221312593805e-05,0,0,0.000136444262518761,0,0.000477554918815664,0,6.82221312593805e-05,0,0.000409332787556283,0,0,0,0.000272888525037522,0,0,0,0,0,0,0,0,0,6.82221312593805e-05,0.000136444262518761,0,0,0,6.82221312593805e-05,0,0,0,0.000477554918815664,6.82221312593805e-05,0,0,0,0,0,0,0.000136444262518761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82221312593805e-05,0,6.82221312593805e-05
sample_2005650,0.0798151001540832,0.0952234206471495,0.186748844375963,0.0364663585002568,0.0154083204930663,0.0586543400102722,0.00195172059578839,0.0280431432973806,0.00708782742681048,0.0298921417565485,0.00688238315356959,0.0417051874678993,0,0.0107858243451464,0.0539291217257319,0.0117103235747304,0,0.0012326656394453,0.0073959938366718,0.0230097586029789,0,0.00410888546481767,0.00174627632254751,0.00184899845916795,0.00688238315356959,0.0622496147919877,0.0130457113507961,0,0.00554699537750385,0.0103749357986646,0.0539291217257319,0,0.000102722136620442,0,0.00154083204930663,0.00102722136620442,0.0131484334874165,0,0.0103749357986646,0.000205444273240883,0.000821777092963534,0,0,0.00308166409861325,0.00380071905495634,0,0.0012326656394453,0.000410888546481767,0,0.000102722136620442,0,0.00102722136620442,0.00256805341551104,0.00410888546481767,0.000205444273240883,0.00195172059578839,0,0.0172573189522342,0,0,0,0,0.00112994350282486,0,0.000924499229583975,0.0275295326142784,0,0.00154083204930663,0,0,0,0,0.00102722136620442,0.000102722136620442,0,0.00657421674370827,0,0,0.000102722136620442,0.000205444273240883,0,0,0,0,0,0.00164355418592707,0.00215716486902928,0.0012326656394453,0,0,0,0,0,0,0,0,0,0.000821777092963534,0,0,0,0,0,0.000205444273240883,0.000410888546481767,0,0,0.000513610683102209,0,0,0,0,0,0,0,0,0.000205444273240883,0.0238315356959425,0,0,0.000821777092963534,0,0,0,0,0,0,0.000308166409861325,0,0,0,0,0,0,0.00236260914227016,0,0,0,0,0,0,0.000308166409861325,0,0,0.00267077555213148,0,0,0,0,0,0.00061633281972265,0.000102722136620442,0,0,0,0,0,0.000205444273240883,0,0,0,0.000102722136620442,0.000513610683102209,0,0,0,0,0,0,0,0.000924499229583975,0,0.000205444273240883,0,0,0.000102722136620442,0,0,0,0,0.000205444273240883,0,0,0,0.000102722136620442,0,0,0,0,0,0,0,0,0,0.000205444273240883,0,0,0,0,0,0,0.000205444273240883,0,0,0,0.000308166409861325,0,0,0.000102722136620442,0,0,0,0,0,0.000102722136620442,0,0,0,0,0,0,0.000102722136620442,0,0,0,0,0,0,0.000102722136620442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205444273240883,0,0,0,0,0,0,0,0,0,0.000102722136620442,0,0,0,0,0,0,0,0,0,0.000102722136620442,0,0,0,0,0,0,0,0,0,0,0.000102722136620442,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_2007660,0.0166658325409139,0.027125769481007,0.0876832991341775,0.066363044892648,0.0413893198538612,0.00705670386867524,0.0923377208347931,0.0834292577949052,0.00765727441069016,0.0230719183224063,0.0107602222111005,0.00245232971322757,0.0016015214453731,0.0959911916320504,0.0192683048896452,0.0465942645513238,0,0.0123617436564736,0.00325309043591412,0.000100095090335819,0.000550522996847005,0.00740703668485061,0.000500475451679095,0.00430408888444022,0.000250237725839548,0.00760722686552225,0.0185676392572944,0.0427406035733947,0.00980931885291026,0.000200190180671638,0.00430408888444022,0.0133126470146639,0.000300285271007457,5.00475451679095e-05,0.0124117912016416,0.0101596516690856,0.00295280516490666,0.0568039637655773,0.00200190180671638,0.000550522996847005,0.0345328061658576,0,0,0,0,0.00765727441069016,5.00475451679095e-05,0.000600570542014914,0.00510484960712677,0.00145137880986938,0,0,0.000600570542014914,0.00540513487813423,0.000150142635503729,0.0340323307141785,0.0158650718182273,0,5.00475451679095e-05,0,0,0.000850808267854462,0.0058055152394775,0.000350332816175367,0.00115109353886192,0,0.000250237725839548,0.000250237725839548,0.000100095090335819,0,0,0.000350332816175367,0.000850808267854462,0.000550522996847005,0.000100095090335819,0.00120114108402983,0.000100095090335819,0,0,0.00430408888444022,0,0,0,0.000350332816175367,0.00205194935188429,0,0,0.00300285271007457,0,0.00235223462289175,0.000300285271007457,5.00475451679095e-05,0,0,0,0,0.000800760722686552,0,0,5.00475451679095e-05,0.00295280516490666,0.000150142635503729,0,0.00335318552624994,0,0,0.000100095090335819,0.00135128371953356,0,0,0,0.000350332816175367,0,0.0089585105850558,0,0,0,0,0,0.000150142635503729,5.00475451679095e-05,5.00475451679095e-05,0.000450427906511186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600570542014914,0,0,0.000250237725839548,0,0.000700665632350733,0.000450427906511186,0,0,5.00475451679095e-05,5.00475451679095e-05,0.000500475451679095,0,0,0.000950903358190281,0,5.00475451679095e-05,0,0,0,0,0,0,0,0.000450427906511186,0.000100095090335819,5.00475451679095e-05,0.000200190180671638,0,0,0,0,0,0,0.00120114108402983,0.000150142635503729,0,0.000650618087182824,0.000200190180671638,0.000700665632350733,0,0,0,5.00475451679095e-05,5.00475451679095e-05,0,0,0,5.00475451679095e-05,0.000850808267854462,0.000750713177518643,0,5.00475451679095e-05,0,0,0,0,0,0,0,0.000750713177518643,0,0,0.000500475451679095,0,0,0,0,0,0,0,0,0,0,0.000100095090335819,0,0,0,0,5.00475451679095e-05,0,0,0,0,0,5.00475451679095e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000100095090335819,0,0,0,0,0,0,0,0,0,0,0,0.000250237725839548,5.00475451679095e-05,5.00475451679095e-05,0,0.000100095090335819,0.000250237725839548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00475451679095e-05,0,0,0,0,0,0,0,0,5.00475451679095e-05,0,0,0,0,0,0
sample_2009650,0.0525923560097945,0.0346002342169701,0.00500372617906952,0.0382199510273608,0.0309805174065794,0.0420525923560098,0.20153305653146,0.0366230171404237,0.0158628766102417,0.0128819333546258,0.0431172149473012,0.00745235813903971,0.000106462259129139,0.00958160332162248,0.00979452783988076,0.0178856595336953,0.0243798573405728,0.0066006600660066,0.0101139146172682,0.0439689130203343,0,0.0124560843181092,0.00361971681039072,0.00180985840519536,0.0102203768763973,0.00500372617906952,0.00926221654423507,0.00180985840519536,0.00596188651123177,0.000532311295645694,0.0439689130203343,0,0,0,0.00500372617906952,0,0.00638773554774832,0,0.00372617906951986,0.000319386777387416,0.0252315554136059,0,0.0139465559459172,0.00361971681039072,0.00180985840519536,0.0518471201958906,0.000425849036516555,0.00202278292345364,0,0.000745235813903971,0,0.00511018843819866,0.000212924518258277,0,0,0.0013840093686788,0,0.0294900457787714,0,0.000532311295645694,0,0.0046843394016821,0.000319386777387416,0,0.00244863195997019,0.00628127328861918,0,0.000319386777387416,0,0,0.0159693388693708,0.0130948578728841,0.00085169807303311,0.000958160332162248,0,0.00287448099648675,0,0,0.00841051847120196,0.000425849036516555,0,0,0,0,0.000638773554774832,0.000958160332162248,0.00106462259129139,0.000958160332162248,0,0.000106462259129139,0.000425849036516555,0.00106462259129139,0.00447141488342383,0,0.0102203768763973,0.000212924518258277,0,0.000106462259129139,0,0,0,0,0.000319386777387416,0.000425849036516555,0.000212924518258277,0,0,0.000212924518258277,0,0,0,0,0.000958160332162248,0.00117108485042053,0,0,0.000319386777387416,0,0.0155434898328543,0,0,0.000106462259129139,0,0,0,0.00149047162780794,0,0.0019163206643245,0,0,0,0.000319386777387416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106462259129139,0,0.000212924518258277,0,0.00127754710954966,0,0,0,0,0.000425849036516555,0,0,0,0.00149047162780794,0,0.000638773554774832,0,0,0,0.00276801873735761,0,0.000319386777387416,0,0,0.000212924518258277,0.000106462259129139,0,0.000106462259129139,0,0.000106462259129139,0,0,0.000106462259129139,0,0,0,0,0.000638773554774832,0.000319386777387416,0,0,0,0,0.000106462259129139,0,0,0.000106462259129139,0,0,0.000212924518258277,0,0,0,0,0,0,0,0,0,0,0,0,0.000106462259129139,0.000106462259129139,0,0,0,0.000106462259129139,0,0,0,0,0,0.000106462259129139,0,0,0,0,0,0,0,0,0,0.000106462259129139,0,0,0,0,0,0,0,0,0,0,0,0,0.000106462259129139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106462259129139,0.000106462259129139,0,0.000106462259129139,0,0,0,0,0,0,0,0.000106462259129139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_2013660,0.178092631724807,0.0011778154986663,0.0228634773270516,0.0787057886167596,0.143589565940347,0.0709460629784875,0.000103924896941144,0.090310735441854,0.0381057955450861,0.000103924896941144,0.000415699587764575,0.00311774690823432,0.0870544220043648,0.00266740568815603,0,0.000138566529254858,0.000138566529254858,0.00197457304188173,6.92832646274292e-05,0,0.0461772958741816,3.46416323137146e-05,0.0138566529254858,3.46416323137146e-05,0.00173208161568573,0.000138566529254858,0.0702532303322133,0.00107389060172515,0,0,3.46416323137146e-05,0,0.0119513631482315,0.0209928291821111,0.000623549381646863,0.00342952159905775,0.000415699587764575,0,0,0.00180136488031316,6.92832646274292e-05,0,0,0.0225863442685419,0,0,0,0,0.000173208161568573,0.000866040807842866,3.46416323137146e-05,0.00159351508643087,0.000242491426196002,0.0125749125298784,0,0.000831399175529151,0,3.46416323137146e-05,0,3.46416323137146e-05,0,0.000346416323137146,0.00685904319811549,0,0,0,6.92832646274292e-05,0,0.000138566529254858,0.000103924896941144,0,3.46416323137146e-05,0,0.00779436727058579,0.000103924896941144,0,0,0,0,0.00114317386635258,0,3.46416323137146e-05,0,0.000554266117019434,0,0,0,6.92832646274292e-05,0.00717081788893893,0.00228634773270516,0,0.000277133058509717,0,0.00100460733709772,0,0.0224824193716008,0,0,0,0,0,0,0.000415699587764575,0.00183600651262688,0.00148959018948973,0,3.46416323137146e-05,0,0.000658191013960578,0,0,6.92832646274292e-05,0,0.000311774690823432,0,0,0,6.92832646274292e-05,0,0,0,0,0,0,0,0,0.000658191013960578,0,0,0,0,0,0,0.000762115910901722,0,0,0,0,0,0.00090068244015658,0,0,0,0,0,0,0.00412235424533204,0.00114317386635258,0,0,0,0.00045034122007829,0,0,0,0,3.46416323137146e-05,0,0,0,0,0,0,0,0,0,0.000311774690823432,0,0,0,0,6.92832646274292e-05,0,0,0.00148959018948973,0,0,0,0,0,0,0,0,0,0,0,0.000138566529254858,0,0,0,0,0,0,0,0,0,0,0.000103924896941144,0.000207849793882288,0,0,0,0,0.000727474278588007,6.92832646274292e-05,6.92832646274292e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200921467419545,6.92832646274292e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138566529254858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_2015650,0.0192626837363679,0.060692271218587,0.0846965386439071,0.000592697961119014,0.0734352773826458,0.0634186818397345,0.0281531531531532,0.0234708392603129,0.0160028449502134,0.029457088667615,0.00503793266951162,0.0145211000474158,0.01683262209578,0.0152323376007587,0.0820293978188715,0.184091986723566,0.0172475106685633,0.0124466571834993,0.0155286865813182,0.0337245139876719,0,0.0087126600284495,0.00183736367946894,0.0131578947368421,0.0364509246088193,0.00183736367946894,0.010194404931247,0.000948316737790422,0.0085941204362257,0.0113798008534851,0.00681602655286866,0,5.92697961119014e-05,0,5.92697961119014e-05,0.00041488857278331,0.00657894736842105,0,0.000770507349454718,0.000829777145566619,0.0161213845424372,0,0,0.000948316737790422,0.0141062114746325,0.000118539592223803,0.00266714082503556,0.00734945471787577,0.000118539592223803,0.00266714082503556,0.000177809388335704,0.00160028449502134,0,0,0.004208155523945,0.000829777145566619,0,0,0,0.00160028449502134,0,0,0.000770507349454718,0,0.00189663347558084,0,0,0,0,0.00948316737790422,0.000770507349454718,0.00112612612612613,0.000237079184447606,0.00100758653390232,0.000118539592223803,0.00551209103840683,0.00545282124229493,0,0.000296348980559507,0,0,0,0.000118539592223803,0,0,0.000177809388335704,0.000770507349454718,0.000355618776671408,0.000770507349454718,0.000533428165007112,0.00201517306780465,0.00118539592223803,0,0,0,0,0,0.000651967757230915,0,0,0.000889046941678521,0,5.92697961119014e-05,0,0.000118539592223803,0,0.000237079184447606,0.000296348980559507,0,0,0,0.000118539592223803,0,0,0,0,5.92697961119014e-05,0,0,0,5.92697961119014e-05,0.000237079184447606,0.000177809388335704,0,0.000829777145566619,0,0,0,0,5.92697961119014e-05,0.000711237553342817,0,0,5.92697961119014e-05,0,0,0,0,5.92697961119014e-05,0,0,0.000177809388335704,0,0,0.000237079184447606,0,0,0,0,0.000296348980559507,0,0,0,0.000237079184447606,0,0,0.000177809388335704,0,0,0,0.000237079184447606,0,0.000651967757230915,0,0,0,0.000118539592223803,0,0,0.000237079184447606,0,0,0,0,0,0,0.00148174490279753,0,0,0,5.92697961119014e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118539592223803,0,0,0.000237079184447606,0,0,0,0,5.92697961119014e-05,0,0,0,0,5.92697961119014e-05,0,5.92697961119014e-05,0,0,0,0,0,0,0,0,5.92697961119014e-05,0,5.92697961119014e-05,0,0,0,0,5.92697961119014e-05,0,0,0,0,0,0.000118539592223803,0,0,0,0,0,0,0,5.92697961119014e-05,0,0.000118539592223803,0,5.92697961119014e-05,0,0,0,5.92697961119014e-05,0,0,0,0,0,0.000118539592223803,0,0,0,5.92697961119014e-05,5.92697961119014e-05,0,0,0,0,5.92697961119014e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92697961119014e-05,0,0,0.000237079184447606,0,0,0,0,0.000118539592223803,0
sample_2017660,0.0176715754376216,0.00666851903306474,0.0180050013892748,0.0580161155876632,0.174826340650181,0.0246179494303973,0.0288969158099472,0.0103917754931926,0.00639066407335371,0.0422895248680189,0.0191164212281189,0.00777993887190886,0.00639066407335371,0.0798555154209503,0.00200055570991942,0.00244512364545707,0.00644623506529592,0.00127813281467074,0.00866907474298416,0,5.55709919422062e-05,0.0232842456237844,0.0125590441789386,0.00394554042789664,0.0198944151153098,0,0.00727979994442901,0.00461239233120311,0.000833564879133093,5.55709919422062e-05,0.00194498471797722,0.00755765490414004,0.00972492358988608,5.55709919422062e-05,0.00283412058905251,0.000222283967768825,0.00161155876632398,0.00433453737149208,0.0045012503473187,0,0.0027229786051681,0.00155598777438177,0.0730202834120589,0.00655737704918033,0.00277854959711031,0.0642956376771325,0.00200055570991942,0,0.000222283967768825,0.00161155876632398,0.00344540150041678,0.00138927479855515,0.0322311753264796,5.55709919422062e-05,0,0.00138927479855515,0,0.00944706863017505,0.000833564879133093,0.000111141983884412,0.10680744651292,0.000166712975826618,0,0,0.00294526257293693,0,0.011058627396499,0,0.00288969158099472,5.55709919422062e-05,0.00405668241178105,0.000277854959711031,5.55709919422062e-05,0.00188941372603501,0.000166712975826618,0.00300083356487913,0,0.0156710197277021,0.00244512364545707,0,0,0,0,5.55709919422062e-05,0.000666851903306474,0.0036121144762434,0.000277854959711031,0.000388996943595443,0,0,0,0,0.000500138927479856,0,0,0,0,5.55709919422062e-05,0.00155598777438177,0,0,5.55709919422062e-05,5.55709919422062e-05,0,0.000111141983884412,0,0,0.000666851903306474,0.000111141983884412,0,0,0,0,0,0,0.000111141983884412,0.00100027785495971,0,0.00100027785495971,0,0.000333425951653237,0,0,0,0.00122256182272854,0.000500138927479856,0,0.000500138927479856,0,0,0,0,0,0.000111141983884412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55709919422062e-05,0,0,0,0,0,0,0,0,0,0.000333425951653237,0,5.55709919422062e-05,0,0.00105584884690192,0,0.000111141983884412,0,0,0.000444567935537649,0,0,0,0,0,0,0,0,0.000444567935537649,0,0,0,0,0,0,0.000111141983884412,0,0,0,0,5.55709919422062e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.55709919422062e-05,0,0,0,0.00122256182272854,0,0,0,0,0,0,0.000166712975826618,0,0,0,0,5.55709919422062e-05,0.000388996943595443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55709919422062e-05,0,0,0,0,0,0,0.000111141983884412,0,0,0,0,0,0,0,0,5.55709919422062e-05,0,0,5.55709919422062e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55709919422062e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_2019651,0.0542989991331074,0.0195444873512491,0.0219875482701553,0.00275829458586177,0.0508314287965955,0.0160769170147372,0.0215935061864607,0.111435101268816,0.0611553313893924,0.0425565450390102,0.0114272204271416,0.0285286468594846,0.265899598077075,0.0212782725195051,0.0106391362597525,0,0.039325399952715,0.00330995350303412,0.0191504452675546,0.00126093466782252,0,0.0161557254314761,0.0237213334384112,0.00504373867129009,0.00267948616912286,0.00528016392150682,0,0.000157616833477815,0.0141067065962645,0.00906296792497439,0.00669871542280716,0,0.00236425250216723,0.00583182283867917,0.000709275750650169,0.000157616833477815,0.00181259358499488,0.000472850500433446,0.000630467333911262,7.88084167389077e-05,0,0,7.88084167389077e-05,0.00457088817085665,0.000630467333911262,0.000157616833477815,0.000788084167389077,0.035857829616203,0,0.000630467333911262,0.000394042083694539,7.88084167389077e-05,0.000551658917172354,0.000630467333911262,0.0133186224288754,0.0020490188352116,0,0,0,0.00622586492237371,0,0,7.88084167389077e-05,0,0.00212782725195051,0,0,0,0.00622586492237371,0,0,0,7.88084167389077e-05,0.00133974308456143,0,0.000157616833477815,0,0,0.00291591141933959,0,0,0,0,7.88084167389077e-05,0,0.00386161242020648,0.000866892584127985,0,0,0.00126093466782252,0,0.000866892584127985,0.000630467333911262,0,0,0,0,0.000315233666955631,0.000236425250216723,0,0.00472850500433446,0,0.0010245094176058,0,0.000472850500433446,0,0,0.000236425250216723,0,0,0,0,0,0.000472850500433446,0,0.00504373867129009,0.000472850500433446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236425250216723,0,0,0,0,0,0,0,0,0,0,0.000394042083694539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000472850500433446,0,0,0,0,0,7.88084167389077e-05,0,0,0,0,0,0,0,0,0,0,0,0.000315233666955631,0,0.000394042083694539,0,0,0,0,0,0,0,0,0,0,0.000315233666955631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157616833477815,0,0,0,7.88084167389077e-05,0,0,0,0,0,0,0,0,0,0,7.88084167389077e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_2023680,0.0312140207240629,0.0315977996673916,0.125751567097352,0.0163106050914673,0.0296149417935269,0.0308302417807343,0.117628246130229,0.0429192784955865,0.00179096840220033,0.0494435205321735,0.0305104259946271,0.0218753997697326,0.00844313675323014,0.0156070103620315,0.0507867468338237,0.0969041831904823,0,0.000319815786107202,0.000127926314442881,0,0,6.39631572214405e-05,0.00466931047716515,0.00825124728156582,0.000511705257771524,0,0.0598055520020468,0.0106178840987591,0.00479723679160803,0.00140718945887169,0.0122169630292951,0,0.00185493155942177,0,0.0105539209415377,0.0147754893181527,0.00121529998720737,0,0.0129845209159524,0.00550083152104388,0,6.39631572214405e-05,0,0.00108737367276449,0.00319815786107202,0.00460534731994371,0,0,6.39631572214405e-05,6.39631572214405e-05,0.000511705257771524,0,6.39631572214405e-05,0.000575668414992964,0.00390175259050787,0.000255852628885762,0,0,0,0.000831521043878726,0,0,0.00217474734552898,0,0,0,6.39631572214405e-05,6.39631572214405e-05,0.0240501471152616,0,0,0.0196366892669822,0.00134322630165025,0.00102341051554305,0,0.00121529998720737,0.0181015734936676,0,0.00946654726877319,0.0136881156453883,0.000127926314442881,0,0,0.000255852628885762,0.00159907893053601,0.000191889471664321,0,0.000127926314442881,0.00159907893053601,0.000383778943328643,0,0.000447742100550083,0,0,0,0,0.000383778943328643,0,0.000319815786107202,0,0.00441345784827939,0,0.000383778943328643,0.000511705257771524,6.39631572214405e-05,0,0,0.0026864526033005,0,0,0,0.000191889471664321,0,0.000895484201100166,0,0.00959447358321607,0.000255852628885762,0.000511705257771524,0,0,0.00345401048995778,0,0.000383778943328643,0,0,0,0,0,0,0,0,0,0,0.000191889471664321,0,0.000575668414992964,0,0,0,0,0,0.00127926314442881,0,0,0.000127926314442881,0,0,6.39631572214405e-05,0,0,0.000255852628885762,0.000383778943328643,0,0,0,0,0,0,0,0,0,0.000895484201100166,0,0.000895484201100166,0,0,6.39631572214405e-05,0,0.00396571574772931,6.39631572214405e-05,0,0.000639631572214405,0.000127926314442881,0.000255852628885762,0,0.000383778943328643,0,0,0,0,0,0,0,0,0.000191889471664321,0.000831521043878726,0,0,0,0,0,0,6.39631572214405e-05,0,0.000127926314442881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147115261609313,0,0,0,6.39631572214405e-05,0,0,0,0.000127926314442881,0,0,0.000127926314442881,0,0,0,0,0.000127926314442881,0,0,0,0,0,0,0,0,6.39631572214405e-05,0,6.39631572214405e-05,0,0.000127926314442881,0,0,0.000191889471664321,6.39631572214405e-05,0,0,0,0,0,0,0.000191889471664321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127926314442881,0,0,0,0.000127926314442881,0,0
